target,ids,user,text
1,2016085468,tori_is_here,@belllareow woo yahhh!!! i cant wait to see you guys again at swaysway  it shall be epic! misssyouuu too! pirncess ball was heaps fun 
1,2181924351,Rodreegez,@creamteam I was gonna say... 
1,1823319441,irenezhang,"Now, off to TAG. I've been missing those kids! They always ignite the fire inside of me "
0,2044188977,flamestone,@thefreezepop WEBCAM. Naow? 
1,1564603019,RobBothan,@tswlondon sure  DM coming your way...
1,1827461707,jacques_tee69,@nauticathorn http://twitpic.com/5d7gy - Bang! Bang! Bang! Giddy-Giddy! 
0,2250109761,nancymrp,"@cmiller2492 what's fony? or who? lol guess what? I can't sleep  I'd call, but ur probably sleepin [bummer lol]"
1,1984816461,Joanmarie,"Holy cow. This Orca refactor is, like, actual work.  I'm glad @wwalker did the speechgenerator stuff first."
1,1824221934,mr_apollo,@missjia lmfao!!!!!.......!.... Wait did she just say niggas and yeast infection in the same sentence...i think i gotta throw up 
1,2063636054,MissSpatz,At lunch....until soon 
0,1978819077,ocicat_bengals,@kevinrose  But the Giants lost.  
0,2052078102,vicjamm,"i'll never sleep at 7am again.  but i got Mos Def now, who cares?"
1,1996498276,clarissaboo,"@ddlovato lmfao, planes, trains and plantains. that'll be my album. and in my thanks, i'll write thanks Demi for the album name. "
1,2190989338,bryanrieger,Lovely to see all of the tweets about drawing and sketching coming out of #uxlondon today. More please. 
0,2297147437,stunatra,"@phuckpolitics, damn right. Isn't today the 1 year anniv. of Carlin's death? "
0,1685657083,Cex_Oi,so... it's pneumonia 
0,1990535936,DoryMoto,"Good morning New Mexico, I'm very sorry to be leaving your bed "
0,2055790938,EddiePombo,"Another huge storm flooded our garden, fucked with the flowers, &amp; made our stones all dirty. "
0,2017531927,OcramPerson,@Miss_Lalaine  I love you !!
1,1984277827,godivazmommy,"@ticklemepinktoo Look for me around 9:30-10.  Will call you when I'm on the way.    We need to plan for a fun sha-sha lunch, too!!! "
0,2016166594,Babycakes4Ann,"waaaaaaaaaâ¦. I need help, Iâm having error page message every time I try to follow someone. "
0,2267210145,ashleeadams,@daisydelfina argh we fell asleep. We're so lame 
1,1826179035,moony_aragorn,@jeyowenji it was alright. I give it a 3.5 out of 5. Haha. But would like to read the book now. 
1,1985733512,magzzxo,"Hahaha, hilarious time at Nikita's party. HARRY POTTER, YOU ARE THE CHOSEN ONE. xD Ahahahaha. Love you guys "
1,1970748250,gemmajaynee,"Awww, my cat, Cody, is so fucking cute. He just gave me loads of kisses  then clawed my armpit, but that's beside the point "
0,2300040919,withoutayard,@uncommon_sense I'm still waiting on my #canlit flask from @smack416 - I'd trade my harddrive to've had one during #NXNE 
1,1971891043,huntress07,"Just finished updating my myspace page, with pictures of my baby... he is such a cute kitten, he cries when he wants his mommy! "
0,2234324004,klsmith86,@lilyroseallen wish i was on me way to airport  xx
0,2013903243,MelanieFresh27,@gnomeangel @sunnymchao I don't think the #bringbackthemonkey movement is working!!! No one is playing!!! 
0,2052780806,SkorpionMC,"@TheMegatronDon I'd tell you, but only if u let me in th stream "
1,1548783675,haleydianne,"Excited for tomorrow night, going to see the Hannah Montana movie. "
1,1964017372,DylanFan,@BlondeByDesign Aww just saw your msg! Thx we're good ï¿½ ready for a nice dry weekend. Dry in terms of rain that is!  How are you?
0,2236866489,JoMangee,"Thanks @maynaseric, I would, but #followlimit'd  http://tr.im/followlimit for info.   Hi @jshe - ICT Teaching &amp; Macs? Seen @MovieFest? #FF"
1,2000254797,beardsandjuice,"Saw a baby, got fed, good day "
0,2205815156,Patseh182,Why does my house have no batteries anywhere inside it? Why won't my mum pick up her phone? I want to play Lego Batman 
0,2064551834,imthatgirluluv,It's official I need a new case my iPhone : I have gone through 3 or 4 
0,2180494714,_almostperfect,@CdOt2 I'm at work so I can't  ohhhhh but when I get off its on
0,2217988190,Ruffryda1224,@g4bri3la thanx 4 not supporting me   kiss your massage goodbye
0,1964391478,moranga18,"@g4tv Batman: Arkham Asylum, but I don't own a system that will play it, sadness "
0,2213586246,__tippani,@advantx How long did it take you to update?? iPhone software updates always take me FOREVER 
0,1972436139,michellexhannah,@fueledbytaylor awe i hope you get it!  i might sell mine for the d80; it prob. wont happen but whatever. haha
1,1976670657,marymidgetmack,"My thug ass BFF w her Rihanna looking bruise on her face from last night, lalala in @BaBzBeZe's car  http://mypict.me/290k"
1,1883407639,SamJ46,Kicked ass in driving lesson so it's all good in the hood 
1,1564931060,journeytolearn,@RheaPerry Had to change my twitter account ID...hoping you will follow me again 
0,2000669042,JulianaDebbi,will probably be startingmy temp job as amortgage loan processor in a week. i am so excited 
0,2262087827,yadirabrown,@meimeinono you're not missing much tonight. show is a no-go 
0,2246385590,Jessimikaaaa,@JaredOngie haha its too cold down here  bt other than that im quite fine.. jst extremely bored  wht are your plans for the day?
1,1989703087,EmzShezComics,"@Scarlett_0706 Nawww, thanks Scar "
1,1961922439,MichelleZen,@djELITE hahaha.. I'm sure I could find something to wear that I would NOT look good in! 
0,2052849141,camilleangela,this part gets me teary eyed... 
0,1988779789,erikruis,http://twitpic.com/6e11u The dust is back today  Hope it clears up before the weekend.
1,1989952150,sicknastyalison,Goooood morningggg 
0,1993678199,StarbucksTink,eep! running late! no time to make the pink hair look pretty 
0,1695190901,discho,down in the dumps today 
0,2058924289,ScreamerXO,Work is going by sooo slowly! 
0,2213774947,lifesabeach27,@awesome_tie I'm really pissed off 
0,2227209245,Maggss,@i_am_girlfriday I feel you. Matt I'd looking at more furlough time. 
0,2012996432,jasmin_g,"@its_aurora hell yeah man, i am still all frazzled  hey did you apply today?"
1,1999589412,wude72,"@BBlane lol, yes I tripped over the sunset and unfortunately broke my arm "
0,2285853221,jyfulmama,Had a YUMMY dinner...grilled chicken salad...mmmmmmmm...unfortunately not as excited about doing the dishes that FANTASTIC dinner created 
0,2215004624,joebedford,"Ruh roh, half of my backyard is underwater. Methinks there art drainage problems on the new homestead. "
1,2176458083,SmallieBiggs,Is shopping with mamma 
1,2058656337,HannuhBlanco,"@TiaMowry It's such a good movie, you will like it "
1,2047857593,itouchapps4free,giveaway soon 
0,2198287150,Lobato1,yay yay!!! twitter is back! woo. i was worried cause xbox live is down too 
1,2068219615,kennedypeytonxo,me and ellie won our doubles!  singles quarterfinals tomorrow morning! doubles semifinals tomorrow evening!
1,1558265327,bunnyears,"Ugh, I don't wanna wake up.  Hope everyone has a great day, I am headed south for the day to see my mommy. "
0,2236326044,nadhykun,it's too bad 
0,2229497419,klm351,My mom is going to talk to my dad about selling burtha! 
1,1998007153,MammaSteph,"@RickGershman Totally relate - my mom's a lonely only, so we kids are helping her out with our &quot;nonno&quot;. See? U need to make some kids! "
1,2053297286,poojakashyap,"@turab235 naa, aint cricket fan but i knw the result already, india will win the match "
0,2071469536,aanderson8,is sad that our landlord wont let us have a dog 
0,2174439360,jbl6528842,T-Mobile EDGE just died for me 
1,2016399275,karrock,"@turtlescanrun great job! you might not think you run speedy, but you're still faster than me!  "
0,2199044468,oh_Calie,i wish i could take a nap  im so tired
1,1971954044,Kelsvball,Bonfire tonight!! So excited 
1,1977983959,x33ieroNINJA,"@tomfelton http://twitpic.com/64y12 - awww, she's beautiful "
1,1557350225,xquisitXD,Looking for follows help me out ... Thank you 
0,2003188122,sleepingforest,moving some of the data to DVD's.. have no more space on storage disk 
0,1678900348,vanillakia,hurt her ankle. 
0,2053853829,CrystalBirchall,may have broke the sewing machine 
0,1835268031,s1m0n,So you know that field trip I chaperoned Friday?  ... someone gave me pink eye     Moral = Never Chaperon Field trips!
1,2003245539,lovejozie,i think i can go to school today 
0,2189983659,maeveypoop,OMG i missed saying it was my 50th update  Anyway here's the rash: http://bit.ly/9Fzyu
1,1986448465,StewartMoore,@NathanBallentin doesn't eat cheese on his burgers??? That may be un-American 
1,2002476584,deversum,"I really need my personal waking up person, I can't oversleep everyday. Also, good morning everyone "
0,1970907040,xoluvmeganxo,I'm awake at 8:18 am and I m not liking it! I purposely went 2sleep at 11 and I wake up now? I sleep later wen I go to bed at 8! 
1,1684954093,fittorrent,@LittleKnoll Whoa! Cool. Such a gr8 time. R ur pics online? Went against Docs order but I know I'm healed. 
1,1973502492,MotoWife,Husband is deployed with john mccain's son... watch who u f with 
0,1564662202,christuvwxyz,ate waaay too much gross cookies 
0,2051243769,Taralynn888,Hating my computer at the moment 
0,1468101243,ShannaMoakler,It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp
1,2063191502,monomyth,@pingva besides. what if there were no BigBadaBoom? and 1.4*10e9 years is just a &quot;visible&quot; horizon of a non-linear space or something 
1,1692099814,scottfaithfull,@tonysloan awesome! i'm looking forward to trying it. 
0,2180351451,callmejersey,@prettyodd89 I wish it were easy  everyone tells me something different.
0,2263772203,AllyBingham,tapping merlin. the grandparents don't believe in him 
0,2198919349,Kikirowr,@etherjammer Just feeling shitty 
1,1966251484,Marmalady12,"@edrafalko if you do, send out an invite. I'd love to help ya do some damage on those bottles! "
1,2069192900,Michaelaax,@sophiemcflyx gooodnight stinky  x
0,2246713398,Mickie_1,"@TheRealScarab PA system bugs are a bummer, sorry.  "
0,2002153650,Ed_wind,Oh my God...I'm so hungry.. 
0,1975013224,digmo,"@dfinney tried everything, I think iweb is designed for mobileme rather than php hosting "
0,1981937175,ExplosiveLann,@brittanyloveeee I miss you mucho grandeeeeeeee 
0,1565499323,itisjamham,Anthropology is fun... but can sometimes be tedious 
1,2182427534,lacyactress1,http://twitpic.com/7hluf - My Senior Picture 
0,2251202283,landrews2702,"I can't spend another day not leaving the house. Got work at 4, meh "
1,2014702932,iEhab,@khaled hahaha ... WOW too hot !! i wont handle *Egyptian Nationality 
0,2210607937,AlyYvonneG,@PhelpsAnonymous aww now im sad that i cant go ya know it being in London and all.  stupid ocean lol.
0,2176828687,jarrydpage,I'm getting back into playing TF2 
1,1573405225,ShafeenaAzly,is being allllll cuddly today  I waanna feel loved!! xD
1,1469847247,lffb,@andyhart okay man sounds sweet  you out at the cockpit tonight? think me and some of the boys are heading down
0,2193452069,Shizzy_,"@heich_dee Man,I miss that kind of coldness.No oily face!Lol.N my body clock had to adapt to sch time. When I'm awake,hes aslp.vice versa "
0,2206384897,diana0123,Too sick to go to the gym 
0,2288753260,knottiejezebel,"has to have a root canal tomorrow, then a crown and a few weeks later, have a wisdom tooth pulled "
0,1691014918,HarleyPan,@covertjew *cry cry cry cry* I just got you back and now you go away on me....  *weep cry sob*
1,1970757603,missmelanie1980,@SabrinaBryan I'm sure you already have the answer but 'I'll be loving you forever' is sing by the new kids on the block 
1,2063901111,jhoanne23,HATCHING PETE ON DC Asia NOW! yay!  @mitchelmusso
1,1995593448,ajafair,"@RyanSeacrest Yay! Adam and Kris, is there any chance you guys would collaborate on a project together in the future? "
1,2178909049,Natalichka,@natasha ooh..... do share some! 
1,1834907879,RockStarMommy77,random days off the next 2 weeks should make work not so cumbersome. 
0,2329115257,ChesterInNY,RIP Farrah Fawcett  I know the pain of this kind of loss. My prayers go to the family.
1,2191420014,hannahh16,@colettea your ticket = sorted  eeee excitedddd!
0,2214361677,mandapandahbear,Who the fuck was smoking in the ATM? Now the whole branch smells like ciggarettes 
0,2282500281,James_yeah,"@stevecairney Damn you figured it out, it was indeed from prolonged Megan Fox wanking sessions "
0,1677922937,ShaunMichael80,"@rickirose19 I called you twice, you had me worried. But you didn't call back or text "
0,2189139149,stacywillert,@clumsymouth I completely forgot about the angry pilot eating monster thing. 
1,1679315616,flamestone,@thefreezepop We were reading the extract of Midnight Sun off her website and substituting words 
0,1558638635,KelliMiles,bummed that I missed the UFC fight last night 
0,1992389642,AliciaGold,I think I have hey fever! 
0,2045823680,Johnp48cxm,Text me please 
1,1980466287,adorablyapples,Going to work anxious be home around 7. but group chat with my favorite boys... so something to look forward to. 
0,2247685507,tucan2011,"@jazzgirl4  that just made my heart hurt,knowing he has a wife."
0,1979710408,__DalekCaan__,@TheLastDoctor Voted again! Only several thousand more votes to go. And no-one's put me forward. 
0,2295313459,kinnalala,my heart is still with you  i miss youuuuu. come back!
0,1692883271,sgflutegirl,@wraith816 Oh no! 
1,1967981976,darnison,@sandysurap thanks for de #FF 
1,1961443031,PutriPratiwi,gossip-ing after the final exam is really good 
1,2192079900,fa_jen2004,Good Morning Dolls!!  xoxoxoxo
0,1974048154,nickipatel,"everyone has left for topgolf and i am stuck not going  lets go day, pick up the pace"
1,2003179826,TPDaniel,@DougSD Cool. Have fun at the park! 
1,2177020756,shychan,praises to Windows Powershell... mimicking linux  now there's a good enough shell to play around with...
1,1677958294,natinski,@eds_m Keep the posts coming! 
0,2061946886,APrettyLady,@luvleyladie boo to you! I wish I could have gone  How was it?
1,2056626657,Mariahhh_x,"@looobaa http://twitpic.com/6rdt0 - hmmm, maybee the flame is re-igniting "
1,2065527145,pcornqueen,"@edovett I am seeing this, my stream goes by so fast at times I miss Tweets is all "
0,2001049205,trs1123,NO MORE JOEL GODDARD! 
1,1677843387,melliehopkins,well last night turned out to be more boring than relaxing haha gona hit the shops today 
